证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
AUTD,黄金T+D,2020-11-03 00:40:00,400.6900,400.7500,400.6900,400.7000,0.0100,0.0025,12,"4,808,440"
AUTD,黄金T+D,2020-11-03 00:45:00,400.7000,400.7900,400.7000,400.7900,0.0900,0.0225,4,"1,602,980"
AUTD,黄金T+D,2020-11-03 00:50:00,400.8600,400.9800,400.8600,400.9700,0.1800,0.0449,12,"4,811,380"
AUTD,黄金T+D,2020-11-03 00:55:00,400.9700,400.9700,400.8000,400.8100,-0.1600,-0.0399,32,"12,825,920"
AUTD,黄金T+D,2020-11-03 01:00:00,400.8600,400.8600,400.6600,400.6600,-0.1500,-0.0374,4,"1,603,040"
AUTD,黄金T+D,2020-11-03 01:05:00,400.6600,400.6600,400.6000,400.6000,-0.0600,-0.0150,16,"6,409,920"
AUTD,黄金T+D,2020-11-03 01:10:00,400.6000,400.7900,400.6000,400.7900,0.1900,0.0474,2,"801,580"
AUTD,黄金T+D,2020-11-03 01:15:00,400.8300,400.8900,400.7500,400.8500,0.0600,0.0150,20,"8,016,700"
AUTD,黄金T+D,2020-11-03 01:20:00,400.8700,400.9000,400.8700,400.9000,0.0500,0.0125,10,"4,008,800"
AUTD,黄金T+D,2020-11-03 01:25:00,400.9000,400.9000,400.9000,400.9000,0.0000,0.0000,2,"801,800"
AUTD,黄金T+D,2020-11-03 01:30:00,400.9000,400.9000,400.8700,400.8700,-0.0300,-0.0075,4,"1,603,480"
AUTD,黄金T+D,2020-11-03 01:35:00,400.9200,400.9800,400.8700,400.9800,0.1100,0.0274,18,"7,217,080"
AUTD,黄金T+D,2020-11-03 01:40:00,400.9000,400.9500,400.8700,400.8700,-0.1100,-0.0274,14,"5,612,520"
AUTD,黄金T+D,2020-11-03 01:45:00,400.9100,400.9600,400.9100,400.9600,0.0900,0.0225,18,"7,217,180"
AUTD,黄金T+D,2020-11-03 01:50:00,400.9600,400.9600,400.9400,400.9400,-0.0200,-0.0050,6,"2,405,680"
AUTD,黄金T+D,2020-11-03 01:55:00,400.9800,401.0000,400.9400,400.9400,0.0000,0.0000,20,"8,019,740"
AUTD,黄金T+D,2020-11-03 02:00:00,400.9100,400.9300,400.9100,400.9300,-0.0100,-0.0025,4,"1,603,680"
AUTD,黄金T+D,2020-11-03 02:05:00,400.7600,400.7700,400.7400,400.7400,-0.1900,-0.0474,8,"3,206,080"
AUTD,黄金T+D,2020-11-03 02:10:00,400.7000,400.7700,400.6200,400.6200,-0.1200,-0.0299,16,"6,411,380"
AUTD,黄金T+D,2020-11-03 02:15:00,400.6200,400.6800,400.6200,400.6800,0.0600,0.0150,2,"801,360"
AUTD,黄金T+D,2020-11-03 02:20:00,400.7500,400.9700,400.6400,400.6400,-0.0400,-0.0100,64,"25,648,560"
AUTD,黄金T+D,2020-11-03 02:25:00,400.6400,400.7900,400.6000,400.7000,0.0600,0.0150,32,"12,821,900"
AUTD,黄金T+D,2020-11-03 02:30:00,400.5200,400.9200,400.2100,400.9200,0.2200,0.0549,124,"49,642,040"
AUTD,黄金T+D,2020-11-03 09:05:00,400.3300,400.6400,400.3300,400.5000,-0.4200,-0.1048,438,"175,402,380"
AUTD,黄金T+D,2020-11-03 09:10:00,400.5900,400.7300,400.4200,400.6000,0.1000,0.0250,304,"121,772,180"
AUTD,黄金T+D,2020-11-03 09:15:00,400.6100,400.6100,400.4800,400.5200,-0.0800,-0.0200,288,"115,352,500"
AUTD,黄金T+D,2020-11-03 09:20:00,400.5200,400.7700,400.5200,400.6900,0.1700,0.0424,320,"128,216,240"
AUTD,黄金T+D,2020-11-03 09:25:00,400.6600,400.7400,400.5800,400.6000,-0.0900,-0.0225,98,"39,261,040"
AUTD,黄金T+D,2020-11-03 09:30:00,400.6000,400.8400,400.5600,400.8400,0.2400,0.0599,138,"55,295,060"
AUTD,黄金T+D,2020-11-03 09:35:00,400.8300,400.9100,400.7300,400.9100,0.0700,0.0175,92,"36,879,120"
AUTD,黄金T+D,2020-11-03 09:40:00,400.9200,401.1400,400.9100,400.9900,0.0800,0.0200,368,"147,563,800"
AUTD,黄金T+D,2020-11-03 09:45:00,401.0600,401.0600,400.9500,401.0000,0.0100,0.0025,320,"128,321,700"
AUTD,黄金T+D,2020-11-03 09:50:00,401.0000,401.4200,400.9500,401.4200,0.4200,0.1047,494,"198,205,320"
AUTD,黄金T+D,2020-11-03 09:55:00,401.3800,401.4600,401.2200,401.4600,0.0400,0.0100,238,"95,523,400"
AUTD,黄金T+D,2020-11-03 10:00:00,401.4200,401.6600,401.4000,401.6400,0.1800,0.0448,732,"293,918,848"
AUTD,黄金T+D,2020-11-03 10:05:00,401.6800,401.9500,401.6800,401.7900,0.1500,0.0373,676,"271,623,328"
AUTD,黄金T+D,2020-11-03 10:10:00,401.7900,401.9000,401.6000,401.6000,-0.1900,-0.0473,326,"130,968,460"
AUTD,黄金T+D,2020-11-03 10:15:00,401.6200,401.7300,401.5000,401.5000,-0.1000,-0.0249,292,"117,280,000"
AUTD,黄金T+D,2020-11-03 10:20:00,401.5000,401.7700,401.5000,401.6500,0.1500,0.0374,224,"89,975,860"
AUTD,黄金T+D,2020-11-03 10:25:00,401.6500,401.7700,401.6400,401.6400,-0.0100,-0.0025,112,"44,987,920"
AUTD,黄金T+D,2020-11-03 10:30:00,401.6200,401.6200,401.5100,401.5900,-0.0500,-0.0125,46,"18,472,860"
AUTD,黄金T+D,2020-11-03 10:35:00,401.5200,401.7500,401.4100,401.7500,0.1600,0.0398,406,"163,045,280"
AUTD,黄金T+D,2020-11-03 10:40:00,401.7700,401.7700,401.6600,401.7000,-0.0500,-0.0124,202,"81,148,240"
AUTD,黄金T+D,2020-11-03 10:45:00,401.7200,401.7700,401.6700,401.7100,0.0100,0.0025,120,"48,207,360"
AUTD,黄金T+D,2020-11-03 10:50:00,401.7500,401.9000,401.6700,401.6700,-0.0400,-0.0100,478,"192,063,800"
AUTD,黄金T+D,2020-11-03 10:55:00,401.6500,401.6800,401.6000,401.6000,-0.0700,-0.0174,168,"67,473,540"
AUTD,黄金T+D,2020-11-03 11:00:00,401.5800,401.6100,401.5000,401.6000,0.0000,0.0000,90,"36,140,400"
AUTD,黄金T+D,2020-11-03 11:05:00,401.6400,401.6400,401.1600,401.1600,-0.4400,-0.1096,318,"127,643,360"
AUTD,黄金T+D,2020-11-03 11:10:00,401.2800,401.2900,400.7200,400.8000,-0.3600,-0.0897,454,"182,038,540"
AUTD,黄金T+D,2020-11-03 11:15:00,400.8600,401.1100,400.8000,401.1100,0.3100,0.0773,382,"153,143,800"
AUTD,黄金T+D,2020-11-03 11:20:00,401.0500,401.1200,400.9000,400.9700,-0.1400,-0.0349,152,"60,957,300"
AUTD,黄金T+D,2020-11-03 11:25:00,400.9200,401.0600,400.9200,400.9500,-0.0200,-0.0050,100,"40,097,160"
AUTD,黄金T+D,2020-11-03 11:30:00,400.9200,400.9400,400.7200,400.7300,-0.2200,-0.0549,322,"129,064,280"
AUTD,黄金T+D,2020-11-03 11:35:00,400.8800,401.2400,400.8800,401.1700,0.4400,0.1098,68,"27,276,380"
AUTD,黄金T+D,2020-11-03 11:40:00,401.0400,401.1600,401.0400,401.0400,-0.1300,-0.0324,18,"7,219,200"
AUTD,黄金T+D,2020-11-03 11:45:00,401.0400,401.1400,401.0300,401.0300,-0.0100,-0.0025,18,"7,219,280"
AUTD,黄金T+D,2020-11-03 11:50:00,401.1400,401.1400,401.0300,401.0300,0.0000,0.0000,16,"6,417,140"
AUTD,黄金T+D,2020-11-03 11:55:00,401.0300,401.1400,401.0300,401.1400,0.1100,0.0274,8,"3,209,120"
AUTD,黄金T+D,2020-11-03 12:00:00,401.2000,401.2000,401.1000,401.2000,0.0600,0.0150,14,"5,616,600"
AUTD,黄金T+D,2020-11-03 12:05:00,401.2000,401.2000,401.1000,401.1000,-0.1000,-0.0249,6,"2,406,600"
AUTD,黄金T+D,2020-11-03 12:10:00,401.1000,401.1000,401.0100,401.0100,-0.0900,-0.0224,2,"802,020"
AUTD,黄金T+D,2020-11-03 12:15:00,401.1000,401.1000,401.1000,401.1000,0.0900,0.0224,2,"802,200"
AUTD,黄金T+D,2020-11-03 12:20:00,401.1000,401.1600,401.1000,401.1600,0.0600,0.0150,14,"5,616,000"
AUTD,黄金T+D,2020-11-03 12:25:00,401.0800,401.1200,401.0500,401.1200,-0.0400,-0.0100,60,"24,066,120"
AUTD,黄金T+D,2020-11-03 12:30:00,401.1200,401.1200,401.1200,401.1200,0.0000,0.0000,0,0
AUTD,黄金T+D,2020-11-03 12:35:00,401.1200,401.1900,401.1200,401.1900,0.0700,0.0175,18,"7,221,060"
AUTD,黄金T+D,2020-11-03 12:40:00,401.1900,401.1900,401.1900,401.1900,0.0000,0.0000,2,"802,380"
AUTD,黄金T+D,2020-11-03 12:45:00,401.1900,401.2000,401.0800,401.0800,-0.1100,-0.0274,12,"4,813,500"
AUTD,黄金T+D,2020-11-03 12:50:00,401.0300,401.0700,401.0000,401.0000,-0.0800,-0.0199,48,"19,248,720"
AUTD,黄金T+D,2020-11-03 12:55:00,401.0000,401.0100,401.0000,401.0000,0.0000,0.0000,28,"11,228,180"
AUTD,黄金T+D,2020-11-03 13:00:00,401.0000,401.0400,401.0000,401.0400,0.0400,0.0100,20,"8,020,720"
AUTD,黄金T+D,2020-11-03 13:05:00,401.0400,401.1800,401.0000,401.1800,0.1400,0.0349,46,"18,449,040"
AUTD,黄金T+D,2020-11-03 13:10:00,401.1800,401.2200,401.1800,401.2200,0.0400,0.0100,12,"4,814,480"
AUTD,黄金T+D,2020-11-03 13:15:00,401.1900,401.2000,401.1200,401.1200,-0.1000,-0.0249,58,"23,267,680"
AUTD,黄金T+D,2020-11-03 13:20:00,401.1800,401.2600,401.1800,401.2600,0.1400,0.0349,26,"10,431,940"
AUTD,黄金T+D,2020-11-03 13:25:00,401.2600,401.2600,401.1500,401.1500,-0.1100,-0.0274,8,"3,209,380"
AUTD,黄金T+D,2020-11-03 13:30:00,401.1500,401.2600,401.1500,401.2600,0.1100,0.0274,138,"55,367,580"
AUTD,黄金T+D,2020-11-03 13:35:00,401.2300,401.2300,401.0500,401.0500,-0.2100,-0.0523,278,"111,514,160"
AUTD,黄金T+D,2020-11-03 13:40:00,401.0500,401.2700,401.0000,401.2700,0.2200,0.0549,108,"43,316,960"
AUTD,黄金T+D,2020-11-03 13:45:00,401.2500,401.3200,401.1700,401.2500,-0.0200,-0.0050,292,"117,163,780"
AUTD,黄金T+D,2020-11-03 13:50:00,401.2300,401.2300,401.0000,401.0400,-0.2100,-0.0523,162,"64,975,500"
AUTD,黄金T+D,2020-11-03 13:55:00,401.0400,401.1800,401.0400,401.0500,0.0100,0.0025,150,"60,165,240"
AUTD,黄金T+D,2020-11-03 14:00:00,401.0500,401.1900,401.0500,401.0600,0.0100,0.0025,114,"45,722,720"
AUTD,黄金T+D,2020-11-03 14:05:00,401.0600,401.2200,400.8800,400.8800,-0.1800,-0.0449,388,"155,584,660"
AUTD,黄金T+D,2020-11-03 14:10:00,400.9000,400.9100,400.8200,400.9000,0.0200,0.0050,134,"53,718,320"
AUTD,黄金T+D,2020-11-03 14:15:00,400.9000,400.9500,400.7000,400.9000,0.0000,0.0000,422,"169,145,420"
AUTD,黄金T+D,2020-11-03 14:20:00,400.8800,401.0000,400.8700,401.0000,0.1000,0.0249,300,"120,280,800"
AUTD,黄金T+D,2020-11-03 14:25:00,401.0500,401.0500,400.9500,400.9600,-0.0400,-0.0100,206,"82,606,420"
AUTD,黄金T+D,2020-11-03 14:30:00,401.0000,401.1500,401.0000,401.1000,0.1400,0.0349,196,"78,612,080"
AUTD,黄金T+D,2020-11-03 14:35:00,401.1000,401.2000,401.0800,401.2000,0.1000,0.0249,326,"130,773,120"
AUTD,黄金T+D,2020-11-03 14:40:00,401.1800,401.3900,401.1800,401.3400,0.1400,0.0349,250,"100,326,460"
AUTD,黄金T+D,2020-11-03 14:45:00,401.3400,401.5000,401.2000,401.4300,0.0900,0.0224,460,"184,614,440"
AUTD,黄金T+D,2020-11-03 14:50:00,401.2500,401.5000,401.2500,401.4200,-0.0100,-0.0025,420,"168,580,680"
AUTD,黄金T+D,2020-11-03 14:55:00,401.4000,401.5000,401.0800,401.3900,-0.0300,-0.0075,302,"121,204,000"
AUTD,黄金T+D,2020-11-03 15:00:00,401.3200,401.6800,401.3200,401.6800,0.2900,0.0722,274,"110,006,880"
AUTD,黄金T+D,2020-11-03 15:05:00,401.4800,401.6000,401.4000,401.5200,-0.1600,-0.0398,472,"189,518,800"
AUTD,黄金T+D,2020-11-03 15:10:00,401.5000,401.5900,401.5000,401.5500,0.0300,0.0075,228,"91,547,320"
AUTD,黄金T+D,2020-11-03 15:15:00,401.5800,401.5900,401.5100,401.5100,-0.0400,-0.0100,378,"151,788,020"
AUTD,黄金T+D,2020-11-03 15:20:00,401.5100,401.6400,401.5100,401.6000,0.0900,0.0224,276,"110,833,080"
AUTD,黄金T+D,2020-11-03 15:25:00,401.6500,401.7000,401.5000,401.5500,-0.0500,-0.0125,396,"159,038,720"
AUTD,黄金T+D,2020-11-03 15:30:00,401.5500,401.5500,401.0400,401.0500,-0.5000,-0.1245,692,"277,691,040"
AUTD,黄金T+D,2020-11-03 20:05:00,402.5000,402.5900,402.0000,402.4500,1.4000,0.3491,"1,008","405,527,344"
AUTD,黄金T+D,2020-11-03 20:10:00,402.4000,402.4700,402.1000,402.3000,-0.1500,-0.0373,400,"160,915,480"
AUTD,黄金T+D,2020-11-03 20:15:00,402.1900,402.3800,402.1900,402.2300,-0.0700,-0.0174,368,"148,052,620"
AUTD,黄金T+D,2020-11-03 20:20:00,402.3000,402.3500,402.2500,402.3400,0.1100,0.0273,182,"73,217,360"
AUTD,黄金T+D,2020-11-03 20:25:00,402.3200,402.4000,402.3000,402.3500,0.0100,0.0025,278,"111,845,700"
AUTD,黄金T+D,2020-11-03 20:30:00,402.3000,402.3500,402.1500,402.2500,-0.1000,-0.0249,170,"68,384,240"
AUTD,黄金T+D,2020-11-03 20:35:00,402.2600,402.3000,402.1500,402.1700,-0.0800,-0.0199,214,"86,074,300"
AUTD,黄金T+D,2020-11-03 20:40:00,402.2000,402.3000,402.1500,402.1500,-0.0200,-0.0050,196,"78,833,820"
AUTD,黄金T+D,2020-11-03 20:45:00,402.1500,402.2900,402.1300,402.1500,0.0000,0.0000,96,"38,609,780"
AUTD,黄金T+D,2020-11-03 20:50:00,402.1500,402.2000,402.1000,402.1500,0.0000,0.0000,94,"37,801,320"
AUTD,黄金T+D,2020-11-03 20:55:00,402.1200,402.2300,402.1200,402.2000,0.0500,0.0124,160,"64,350,720"
AUTD,黄金T+D,2020-11-03 21:00:00,402.2300,402.2300,402.1300,402.1800,-0.0200,-0.0050,216,"86,874,820"
AUTD,黄金T+D,2020-11-03 21:05:00,402.2300,402.9500,402.2100,402.8800,0.7000,0.1741,"1,360","547,414,144"
AUTD,黄金T+D,2020-11-03 21:10:00,402.8800,402.9500,402.4200,402.7000,-0.1800,-0.0447,786,"316,525,088"
AUTD,黄金T+D,2020-11-03 21:15:00,402.6800,402.8500,402.5800,402.7900,0.0900,0.0223,348,"140,144,220"
AUTD,黄金T+D,2020-11-03 21:20:00,402.8500,403.0800,402.8300,402.9000,0.1100,0.0273,634,"255,491,140"
AUTD,黄金T+D,2020-11-03 21:25:00,402.9000,403.0800,402.6000,402.9400,0.0400,0.0099,264,"106,359,620"
AUTD,黄金T+D,2020-11-03 21:30:00,403.0100,403.7000,402.9600,403.6800,0.7400,0.1836,"1,274","513,929,696"
AUTD,黄金T+D,2020-11-03 21:35:00,403.6800,403.9900,403.5200,403.8600,0.1800,0.0446,"1,064","429,715,808"
AUTD,黄金T+D,2020-11-03 21:40:00,403.9000,404.1700,403.7200,403.7700,-0.0900,-0.0223,"1,320","533,249,888"
AUTD,黄金T+D,2020-11-03 21:45:00,403.7700,403.8000,403.5200,403.6700,-0.1000,-0.0248,460,"185,676,120"
AUTD,黄金T+D,2020-11-03 21:50:00,403.6700,403.8000,403.5100,403.7000,0.0300,0.0074,320,"129,176,260"
AUTD,黄金T+D,2020-11-03 21:55:00,403.6800,403.9100,403.6000,403.8000,0.1000,0.0248,196,"79,138,600"
AUTD,黄金T+D,2020-11-03 22:00:00,403.8000,403.9900,403.7500,403.8000,0.0000,0.0000,148,"59,773,540"
AUTD,黄金T+D,2020-11-03 22:05:00,403.8900,404.0000,403.7700,403.8500,0.0500,0.0124,298,"120,366,940"
AUTD,黄金T+D,2020-11-03 22:10:00,403.7600,404.1000,403.7400,404.0000,0.1500,0.0371,692,"279,551,120"
AUTD,黄金T+D,2020-11-03 22:15:00,404.0300,404.1000,403.7800,403.9000,-0.1000,-0.0248,240,"96,955,780"
AUTD,黄金T+D,2020-11-03 22:20:00,403.9000,404.0000,403.6000,403.6400,-0.2600,-0.0644,126,"50,871,520"
AUTD,黄金T+D,2020-11-03 22:25:00,403.6000,403.7100,403.5200,403.5700,-0.0700,-0.0173,182,"73,453,280"
AUTD,黄金T+D,2020-11-03 22:30:00,403.6200,403.8700,403.6200,403.7400,0.1700,0.0421,226,"91,249,860"
AUTD,黄金T+D,2020-11-03 22:35:00,403.8000,403.9600,403.5200,403.7300,-0.0100,-0.0025,180,"72,673,720"
AUTD,黄金T+D,2020-11-03 22:40:00,403.6300,403.7000,403.2500,403.5000,-0.2300,-0.0570,264,"106,526,940"
AUTD,黄金T+D,2020-11-03 22:45:00,403.5400,403.5700,403.3200,403.5000,0.0000,0.0000,220,"88,764,240"
AUTD,黄金T+D,2020-11-03 22:50:00,403.5300,403.6300,403.1900,403.1900,-0.3100,-0.0768,268,"108,103,540"
AUTD,黄金T+D,2020-11-03 22:55:00,403.2000,403.4700,403.0900,403.1200,-0.0700,-0.0174,220,"88,722,740"
AUTD,黄金T+D,2020-11-03 23:00:00,403.2000,403.2300,402.6600,402.7100,-0.4100,-0.1017,370,"149,111,240"
AUTD,黄金T+D,2020-11-03 23:05:00,402.9300,403.7500,402.8600,403.6500,0.9400,0.2334,208,"83,897,360"
AUTD,黄金T+D,2020-11-03 23:10:00,403.6500,403.8900,403.5300,403.6200,-0.0300,-0.0074,168,"67,822,520"
AUTD,黄金T+D,2020-11-03 23:15:00,403.7500,403.8800,403.5200,403.5400,-0.0800,-0.0198,130,"52,485,540"
AUTD,黄金T+D,2020-11-03 23:20:00,403.6400,403.8000,403.5200,403.7300,0.1900,0.0471,98,"39,557,100"
AUTD,黄金T+D,2020-11-03 23:25:00,403.6300,403.7400,403.4500,403.4900,-0.2400,-0.0595,84,"33,898,680"
AUTD,黄金T+D,2020-11-03 23:30:00,403.4100,403.4100,403.3000,403.3100,-0.1800,-0.0446,88,"35,492,900"
AUTD,黄金T+D,2020-11-03 23:35:00,403.3100,403.6000,403.3100,403.6000,0.2900,0.0719,62,"25,014,060"
AUTD,黄金T+D,2020-11-03 23:40:00,403.6000,404.0900,403.6000,404.0500,0.4500,0.1115,660,"266,632,960"
AUTD,黄金T+D,2020-11-03 23:45:00,404.0000,404.0000,403.9000,403.9100,-0.1400,-0.0346,68,"27,468,680"
AUTD,黄金T+D,2020-11-03 23:50:00,403.9100,404.0000,403.8800,403.9500,0.0400,0.0099,62,"25,043,600"
AUTD,黄金T+D,2020-11-03 23:55:00,403.8500,404.0000,403.8500,403.9100,-0.0400,-0.0099,64,"25,852,580"
AUTD,黄金T+D,2020-11-04 00:00:00,403.9100,403.9500,403.7500,403.8400,-0.0700,-0.0173,56,"22,614,340"
AUTD,黄金T+D,2020-11-04 00:05:00,403.9000,403.9000,403.6400,403.6400,-0.2000,-0.0495,100,"40,375,380"
AUTD,黄金T+D,2020-11-04 00:10:00,403.6400,403.8700,403.5000,403.7800,0.1400,0.0347,46,"18,568,560"
AUTD,黄金T+D,2020-11-04 00:15:00,403.6500,403.7900,403.5000,403.5000,-0.2800,-0.0693,94,"37,939,840"
AUTD,黄金T+D,2020-11-04 00:20:00,403.5000,403.5400,403.3900,403.4900,-0.0100,-0.0025,32,"12,910,480"
AUTD,黄金T+D,2020-11-04 00:25:00,403.3900,403.5800,403.3900,403.5800,0.0900,0.0223,36,"14,526,220"
AUTD,黄金T+D,2020-11-04 00:30:00,403.5900,403.7700,403.5900,403.7100,0.1300,0.0322,58,"23,412,740"
AUTD,黄金T+D,2020-11-04 00:35:00,403.6200,403.7900,403.6100,403.6100,-0.1000,-0.0248,30,"12,110,700"
AUTD,黄金T+D,2020-11-04 00:40:00,403.6100,403.7000,403.6100,403.7000,0.0900,0.0223,6,"2,422,020"
AUTD,黄金T+D,2020-11-04 00:45:00,403.7000,403.8200,403.7000,403.8100,0.1100,0.0272,14,"5,653,200"
AUTD,黄金T+D,2020-11-04 00:50:00,403.8100,403.8100,403.7500,403.7500,-0.0600,-0.0149,10,"4,037,680"
AUTD,黄金T+D,2020-11-04 00:55:00,403.7500,403.7500,403.6200,403.6200,-0.1300,-0.0322,4,"1,614,600"
AUTD,黄金T+D,2020-11-04 01:00:00,403.6200,403.7300,403.6200,403.7300,0.1100,0.0273,16,"6,459,040"
AUTD,黄金T+D,2020-11-04 01:05:00,403.7500,403.8400,403.7300,403.8400,0.1100,0.0272,14,"5,653,200"
AUTD,黄金T+D,2020-11-04 01:10:00,403.8300,403.8300,403.7100,403.8300,-0.0100,-0.0025,8,"3,230,160"
AUTD,黄金T+D,2020-11-04 01:15:00,403.8300,403.9800,403.8300,403.9500,0.1200,0.0297,38,"15,349,460"
AUTD,黄金T+D,2020-11-04 01:20:00,403.8600,403.9500,403.8600,403.9500,0.0000,0.0000,10,"4,038,980"
AUTD,黄金T+D,2020-11-04 01:25:00,403.9500,403.9800,403.9200,403.9700,0.0200,0.0049,26,"10,502,780"
AUTD,黄金T+D,2020-11-04 01:30:00,403.9700,404.0800,403.8800,404.0800,0.1100,0.0272,260,"105,041,400"
AUTD,黄金T+D,2020-11-04 01:35:00,404.0300,404.0800,403.9800,404.0800,0.0000,0.0000,18,"7,272,420"
AUTD,黄金T+D,2020-11-04 01:40:00,404.0800,404.0800,404.0000,404.0400,-0.0400,-0.0099,16,"6,464,320"
AUTD,黄金T+D,2020-11-04 01:45:00,404.0500,404.3000,404.0500,404.2700,0.2300,0.0569,328,"132,585,140"
AUTD,黄金T+D,2020-11-04 01:50:00,404.2700,404.3000,404.1700,404.2800,0.0100,0.0025,18,"7,275,960"
AUTD,黄金T+D,2020-11-04 01:55:00,404.2100,404.3000,404.2100,404.3000,0.0200,0.0049,156,"63,068,340"
AUTD,黄金T+D,2020-11-04 02:00:00,404.3000,404.4900,404.0600,404.2700,-0.0300,-0.0074,430,"173,854,080"
AUTD,黄金T+D,2020-11-04 02:05:00,404.2200,404.4000,404.2200,404.2900,0.0200,0.0050,116,"46,904,880"
AUTD,黄金T+D,2020-11-04 02:10:00,404.2000,404.3500,404.1500,404.3500,0.0600,0.0148,36,"14,553,020"
AUTD,黄金T+D,2020-11-04 02:15:00,404.3500,404.4900,404.2900,404.3300,-0.0200,-0.0050,34,"13,750,380"
AUTD,黄金T+D,2020-11-04 02:20:00,404.4000,404.4900,404.3100,404.4600,0.1300,0.0322,42,"16,986,180"
AUTD,黄金T+D,2020-11-04 02:25:00,404.4600,404.5800,404.4000,404.5700,0.1100,0.0272,208,"84,134,520"
AUTD,黄金T+D,2020-11-04 02:30:00,404.5000,404.5800,404.1000,404.4000,-0.1700,-0.0420,396,"160,126,220"
AUTD,黄金T+D,2020-11-04 09:05:00,404.0000,404.0000,402.0000,403.1500,-1.2500,-0.3091,"4,820","1,942,491,952"
AUTD,黄金T+D,2020-11-04 09:10:00,403.0800,403.9600,402.9000,403.6600,0.5100,0.1265,930,"375,209,024"
AUTD,黄金T+D,2020-11-04 09:15:00,403.5500,403.7500,403.4000,403.7100,0.0500,0.0124,328,"132,384,680"
AUTD,黄金T+D,2020-11-04 09:20:00,403.7500,404.0000,403.6500,403.7600,0.0500,0.0124,354,"142,964,940"
AUTD,黄金T+D,2020-11-04 09:25:00,403.8900,404.2400,403.8000,403.9300,0.1700,0.0421,404,"163,246,260"
AUTD,黄金T+D,2020-11-04 09:30:00,403.9300,404.0000,403.4600,403.6900,-0.2400,-0.0594,"1,000","403,750,448"
AUTD,黄金T+D,2020-11-04 09:35:00,403.6900,403.8700,403.5000,403.6000,-0.0900,-0.0223,336,"135,648,240"
AUTD,黄金T+D,2020-11-04 09:40:00,403.7500,404.1500,403.6600,403.7500,0.1500,0.0372,498,"201,137,340"
AUTD,黄金T+D,2020-11-04 09:45:00,403.7500,403.8400,403.3500,403.7800,0.0300,0.0074,478,"192,933,960"
AUTD,黄金T+D,2020-11-04 09:50:00,403.7000,403.8600,403.7000,403.7200,-0.0600,-0.0149,290,"117,094,500"
AUTD,黄金T+D,2020-11-04 09:55:00,403.7100,404.2000,403.6400,404.0200,0.3000,0.0743,330,"133,305,800"
AUTD,黄金T+D,2020-11-04 10:00:00,404.0200,404.0200,403.6500,403.7000,-0.3200,-0.0792,140,"56,539,460"
AUTD,黄金T+D,2020-11-04 10:05:00,403.7100,403.8400,403.6100,403.6600,-0.0400,-0.0099,302,"121,922,700"
AUTD,黄金T+D,2020-11-04 10:10:00,403.8000,403.9000,403.6900,403.8300,0.1700,0.0421,106,"42,804,060"
AUTD,黄金T+D,2020-11-04 10:15:00,403.9000,403.9800,403.7800,403.7800,-0.0500,-0.0124,66,"26,653,320"
AUTD,黄金T+D,2020-11-04 10:20:00,403.7000,404.1300,403.6000,404.1300,0.3500,0.0867,492,"198,728,240"
AUTD,黄金T+D,2020-11-04 10:25:00,403.9000,403.9000,403.2000,403.2000,-0.9300,-0.2301,570,"230,036,860"
AUTD,黄金T+D,2020-11-04 10:30:00,403.2900,403.6500,403.2000,403.4000,0.2000,0.0496,578,"233,148,100"
AUTD,黄金T+D,2020-11-04 10:35:00,403.3000,403.3000,402.2200,402.6900,-0.7100,-0.1760,"1,632","657,184,976"
AUTD,黄金T+D,2020-11-04 10:40:00,402.6300,402.8900,402.2000,402.3000,-0.3900,-0.0969,924,"371,895,744"
AUTD,黄金T+D,2020-11-04 10:45:00,402.2500,403.5200,402.0000,403.2400,0.9400,0.2337,"2,400","966,240,608"
AUTD,黄金T+D,2020-11-04 10:50:00,403.1700,403.8000,403.1700,403.3500,0.1100,0.0273,928,"374,371,760"
AUTD,黄金T+D,2020-11-04 10:55:00,403.3500,403.8000,403.3000,403.7500,0.4000,0.0992,554,"223,595,120"
AUTD,黄金T+D,2020-11-04 11:00:00,403.6200,403.7000,403.3000,403.7000,-0.0500,-0.0124,372,"150,110,160"
AUTD,黄金T+D,2020-11-04 11:05:00,403.6600,403.8000,403.3200,403.6200,-0.0800,-0.0198,422,"170,367,800"
AUTD,黄金T+D,2020-11-04 11:10:00,403.4800,403.8300,403.4800,403.8000,0.1800,0.0446,188,"75,892,020"
AUTD,黄金T+D,2020-11-04 11:15:00,403.8400,403.9000,403.4400,403.4500,-0.3500,-0.0867,548,"221,235,100"
AUTD,黄金T+D,2020-11-04 11:20:00,403.4200,403.5900,403.1500,403.3200,-0.1300,-0.0322,206,"83,087,680"
AUTD,黄金T+D,2020-11-04 11:25:00,403.4000,403.4500,402.8300,403.0000,-0.3200,-0.0793,224,"90,303,340"
AUTD,黄金T+D,2020-11-04 11:30:00,403.1100,403.1900,402.8000,403.1200,0.1200,0.0298,262,"105,567,000"
AUTD,黄金T+D,2020-11-04 11:35:00,402.9800,402.9900,402.8000,402.9000,-0.2200,-0.0546,50,"20,145,240"
AUTD,黄金T+D,2020-11-04 11:40:00,402.8700,403.4500,402.8700,403.2300,0.3300,0.0819,106,"42,729,940"
